recipientsCount,responses,packaging,personality,feedback,timestamp
3,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Holiday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Funny & Lighthearted'], 'dressPieces': 'Two-piece', 'dressColors': ['Grey'], 'dressType': 'Unstitched dress', 'dressPrice': '5000–8000 PKR'}, {'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted'], 'perfumeScent': 'Spicy', 'perfumePrice': '5000 PKR'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': '5+ year', 'id': 2, 'occasion': ['Birthday'], 'ageGroup': '16–20', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Funny & Lighthearted'], 'jewelryColor': 'Gold', 'quantity': 4, 'jewelryStyle': 'Jhumkis', 'jewelryPrice': '3000–4000 PKR'}, {'type': 'Makeup Products', 'preferredStyle': ['Funny & Lighthearted'], 'makeupPrice': '1000–3000 PKR', 'makeupItem': 'Lip gloss'}, {'type': 'Shoes', 'preferredStyle': ['Funny & Lighthearted'], 'shoePrice': '5000–10,000 PKR', 'shoeStyle': 'Sliders', 'shoeColor': 'White', 'shoeSize': '37'}, {'type': 'Edible Stuff', 'preferredStyle': ['Quirky & Unique'], 'edibleQuantity': 3, 'flavours': {'Popcorns': 'Spicy', 'Snacks': 'Spicy Chili', 'Marshmellows': 'Chocolate-coated'}, 'foodItems': ['Popcorns', 'Snacks', 'Marshmellows'], 'ediblePrice': '3000–4000 PKR'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': '3–5 year', 'id': 3, 'occasion': ['Graduation'], 'ageGroup': '20–25', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Funny & Lighthearted'], 'dressPieces': 'Three-piece', 'dressColors': ['Maroon'], 'dressType': 'Unstitched dress', 'dressPrice': '10,000–15,000 PKR'}], 'relationship': 'Colleague/Professional', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': '5', 'experiencePreference': 3, 'handmadePreference': '1', 'budgetFlexibility': '1', 'stylePreference': '5', 'surpriseReaction': '1', 'connectionImportance': '4', 'noteImportance': '5', 'handmadeOverStore': '2', 'sharedMemoriesAppreciation': '3', 'relationshipCloseness': '1', 'uniqueGiftValue': '3', 'practicalOverSentimental': '1'}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-23 00:19:59.513000+00:00
3,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Handmade & Crafted'], 'dressPieces': 'Three-piece', 'dressColors': ['Black'], 'dressType': 'Unstitched dress', 'dressPrice': '10,000–15,000 PKR'}, {'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Floral', 'perfumePrice': '5000–7000 PKR'}], 'relationship': 'Spouse', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '3–5 year', 'id': 2, 'occasion': ['Anniversary'], 'ageGroup': '25–35', 'gifts': [{'type': 'Shoes', 'preferredStyle': ['Handmade & Crafted'], 'shoePrice': '10,000–15,000 PKR', 'shoeStyle': 'Loafers', 'shoeSize': '41', 'shoeColor': 'Black'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '3–5 year', 'id': 3, 'occasion': ['Wedding/Engagement gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Handmade & Crafted'], 'edibleQuantity': 1, 'flavours': {'Chocolates': 'Hazelnut'}, 'foodItems': ['Chocolates'], 'ediblePrice': '4000–5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Acrylic box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-13 23:51:13.745000+00:00
3,"[{'gender': 'Female', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Other', 'Thank you gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Bag/Wallet', 'preferredStyle': ['Quirky & Unique'], 'walletColor': 'Red', 'walletPrice': '3000–5000 PKR', 'walletStyle': 'Mini wallets'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': '1–3 year', 'id': 2, 'occasion': ['Get well soon'], 'ageGroup': '20–25', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Quirky & Unique'], 'edibleQuantity': 1, 'flavours': {'Chocolates': 'Milk Chocolate'}, 'foodItems': ['Chocolates'], 'ediblePrice': '1000–2000 PKR'}, {'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Floral', 'perfumePrice': '5000 PKR'}, {'type': 'Jewellery', 'preferredStyle': ['Funny & Lighthearted', 'Quirky & Unique'], 'jewelryColor': 'Gold', 'quantity': 1, 'jewelryStyle': 'Rings', 'jewelryPrice': '2000–3000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': '5+ year', 'id': 3, 'occasion': ['Wedding/Engagement gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Handmade & Crafted', 'Quirky & Unique'], 'dressPieces': 'Three-piece', 'dressColors': ['Maroon'], 'dressType': 'Unstitched dress', 'dressPrice': '5000–8000 PKR'}, {'type': 'Bag/Wallet', 'preferredStyle': ['Handmade & Crafted'], 'walletColor': 'Black', 'walletPrice': '3000–5000 PKR', 'walletStyle': 'Clutch'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': '3', 'experiencePreference': '2', 'handmadePreference': '5', 'budgetFlexibility': '4', 'stylePreference': 3, 'surpriseReaction': '5', 'connectionImportance': '4', 'noteImportance': '5', 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': '4', 'uniqueGiftValue': '4', 'practicalOverSentimental': '5'}","{'helpful': 'Maybe', 'suggestion': ''}",2026-03-14 19:07:18.262000+00:00
1,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Gold', 'quantity': 2, 'jewelryStyle': 'Bracelet', 'jewelryPrice': '4000–5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Basket with net,"{'personality': '5', 'experiencePreference': '2', 'handmadePreference': '5', 'budgetFlexibility': '4', 'stylePreference': '5', 'surpriseReaction': '1', 'connectionImportance': '5', 'noteImportance': '4', 'handmadeOverStore': '4', 'sharedMemoriesAppreciation': '4', 'relationshipCloseness': '1', 'uniqueGiftValue': '2', 'practicalOverSentimental': '5'}","{'helpful': 'No', 'suggestion': ''}",2025-12-24 07:48:38.228000+00:00
1,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Funny & Lighthearted'], 'perfumeScent': 'Sweet', 'perfumePrice': '5000 PKR'}, {'type': 'Clothing', 'preferredStyle': ['Quirky & Unique'], 'dressSize': 'M', 'maleDressStyle': 'Kurta', 'dressColors': ['Grey'], 'dressType': 'Stitched dress', 'dressPrice': '5000–8000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Simple box,"{'personality': '4', 'experiencePreference': '3', 'handmadePreference': '1', 'budgetFlexibility': '1', 'stylePreference': '1', 'surpriseReaction': '1', 'connectionImportance': '1', 'noteImportance': '5', 'handmadeOverStore': '4', 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': '5', 'uniqueGiftValue': '3', 'practicalOverSentimental': '5'}","{'helpful': 'Yes', 'suggestion': ''}",2026-01-02 15:52:48.370000+00:00
1,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Gold', 'quantity': 1, 'jewelryStyle': 'Chain', 'jewelryPrice': 'More than 5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Acrylic box,"{'personality': '3', 'experiencePreference': '5', 'handmadePreference': '5', 'budgetFlexibility': '5', 'stylePreference': '5', 'surpriseReaction': '5', 'connectionImportance': '5', 'noteImportance': '5', 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': '5', 'uniqueGiftValue': '5', 'practicalOverSentimental': '5'}","{'helpful': 'Yes', 'suggestion': ''}",2026-01-01 10:49:39.201000+00:00
1,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted'], 'perfumeScent': 'Floral', 'perfumePrice': '5000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Basket with net,"{'personality': '3', 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'No', 'suggestion': ''}",2026-03-13 22:27:34.070000+00:00
1,"[{'gender': 'Male', 'knownDuration': '3–5 year', 'id': 1, 'occasion': ['Get well soon'], 'ageGroup': '25–35', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted', 'Funny & Lighthearted'], 'perfumeScent': 'Sweet', 'perfumePrice': '10,000–12,000 PKR'}], 'relationship': 'Colleague/Professional', 'ageType': 'Adult'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-04 20:48:06.478000+00:00
1,"[{'gender': 'Female', 'knownDuration': 'Less than a year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Handmade & Crafted'], 'femaleDressStyle': 'Frock', 'dressSize': 'XS', 'dressColors': ['Blue'], 'dressType': 'Stitched dress', 'dressPrice': '5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': '3', 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': 'Nothing '}",2026-01-04 08:38:42.380000+00:00
1,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '16–20', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Silver', 'quantity': 3, 'jewelryStyle': 'Bracelet', 'jewelryPrice': '2000–3000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Maybe', 'suggestion': ''}",2026-03-13 23:32:08.879000+00:00
1,"[{'gender': 'Male', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Anniversary'], 'ageGroup': '20–25', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Handmade & Crafted'], 'edibleQuantity': 1, 'flavours': {'Cupcakes': 'Strawberry'}, 'foodItems': ['Cupcakes'], 'ediblePrice': '1000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'No', 'suggestion': 'Everything is fine'}",2026-01-08 16:09:08.593000+00:00
1,"[{'gender': 'Male', 'knownDuration': 'Less than a year', 'id': 1, 'occasion': ['Wedding/Engagement gift'], 'ageGroup': '25–35', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Funny & Lighthearted', 'Quirky & Unique'], 'edibleQuantity': 1, 'flavours': {'Snacks': 'Sour Cream & Onion'}, 'foodItems': ['Snacks'], 'ediblePrice': '6000–7000 PKR'}], 'relationship': 'Colleague/Professional', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': '5', 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': '5'}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-05 14:01:22.463000+00:00
1,"[{'gender': 'Female', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Get well soon'], 'ageGroup': '20–25', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Gold', 'quantity': 2, 'jewelryStyle': 'Necklace', 'dressType': 'Stitched dress', 'jewelryPrice': '4000–5000 PKR'}, {'type': 'Clothing', 'preferredStyle': ['Quirky & Unique', 'Funny & Lighthearted'], 'femaleDressStyle': 'Shalwar', 'dressSize': 'S', 'dressColors': ['Maroon'], 'dressType': 'Stitched dress', 'dressPrice': '5000–8000 PKR'}], 'relationship': 'Spouse', 'ageType': 'Adult'}]",Acrylic box,"{'personality': '2', 'experiencePreference': '2', 'handmadePreference': '5', 'budgetFlexibility': '4', 'stylePreference': 3, 'surpriseReaction': '5', 'connectionImportance': '5', 'noteImportance': '5', 'handmadeOverStore': '4', 'sharedMemoriesAppreciation': '4', 'relationshipCloseness': '4', 'uniqueGiftValue': '3', 'practicalOverSentimental': '4'}","{'helpful': 'Yes', 'suggestion': 'Being able to select multiple radio '}",2025-12-24 15:37:34.473000+00:00
1,"[{'gender': 'Female', 'knownDuration': 'Less than a year', 'id': 1, 'occasion': ['Get well soon'], 'ageGroup': '16–20', 'gifts': [{'type': 'Makeup Products', 'preferredStyle': ['Handmade & Crafted'], 'makeupPrice': '4000–5000 PKR', 'makeupItem': 'Different brushes palette'}], 'relationship': 'Other', 'ageType': 'Adult'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-14 10:34:12.577000+00:00
6,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Wedding/Engagement gift'], 'ageGroup': 'More than 35 years', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted'], 'perfumeScent': 'Floral', 'perfumePrice': '12,000–15,000 PKR'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '1–3 year', 'id': 2, 'occasion': ['Graduation'], 'ageGroup': '16–20', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Funny & Lighthearted'], 'edibleQuantity': 1, 'flavours': {'Chocolates': 'Hazelnut'}, 'foodItems': ['Chocolates'], 'ediblePrice': '4000–5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '3–5 year', 'id': 3, 'occasion': ['Holiday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Wallet', 'preferredStyle': ['Quirky & Unique'], 'walletColor': 'Black', 'walletPrice': '5000–6000 PKR', 'walletStyle': 'Bifold wallets'}], 'relationship': 'Spouse', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': '3–5 year', 'id': 4, 'occasion': ['Get well soon'], 'ageGroup': '20–25', 'gifts': [{'type': 'Makeup Products', 'preferredStyle': ['Handmade & Crafted'], 'makeupPrice': '10,000–15,000 PKR', 'makeupItem': 'Face Mask (skincare)'}], 'relationship': 'Friend', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '3–5 year', 'id': 5, 'occasion': ['Thank you gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Shoes', 'preferredStyle': ['Handmade & Crafted'], 'shoePrice': '20,000–25,000 PKR', 'shoeStyle': 'Formal shoes', 'shoeColor': 'Black', 'shoeSize': '42'}], 'relationship': 'Spouse', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': '5+ year', 'id': 6, 'occasion': ['Anniversary'], 'ageGroup': '20–25', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Quirky & Unique'], 'femaleDressStyle': 'Shirt', 'dressSize': 'M', 'dressColors': ['Maroon'], 'dressType': 'Stitched dress', 'dressPrice': '10,000–15,000 PKR'}], 'relationship': 'Spouse', 'ageType': 'Adult'}]",Acrylic box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Maybe', 'suggestion': 'No suggestion'}",2026-04-08 05:22:33.803000+00:00
1,"[{'gender': 'Female', 'knownDuration': '', 'id': 1, 'kidToyTypes': ['Other'], 'kidDislikes': ['Stuffed Animals'], 'occasion': ['Birthday'], 'ageGroup': '1–3', 'gifts': [{'type': 'Toys', 'kidBudget': '3500 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Kid'}]",Basket with net,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': '4', 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Maybe', 'suggestion': 'Nothing much'}",2026-04-08 05:18:48.394000+00:00
1,"[{'gender': 'Male', 'knownDuration': '3–5 year', 'id': 1, 'occasion': ['Thank you gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted'], 'perfumeScent': 'Spicy', 'perfumePrice': '7000–10,000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Maybe', 'suggestion': ''}",2026-01-08 14:05:54.499000+00:00
1,"[{'gender': 'Female', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Thank you gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Silver', 'quantity': 1, 'jewelryStyle': 'Rings', 'jewelryPrice': '3000–4000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-13 21:42:42.803000+00:00
4,"[{'gender': 'Male', 'knownDuration': 'Less than a year', 'id': 1, 'occasion': ['Anniversary', 'Birthday', 'Holiday', 'Get well soon'], 'ageGroup': '20–25', 'gifts': [{'type': 'Shoes', 'preferredStyle': ['Handmade & Crafted'], 'shoePrice': '5000–10,000 PKR', 'shoeStyle': 'Sandals', 'shoeColor': 'Light brown', 'shoeSize': '43'}], 'relationship': 'Colleague/Professional', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '', 'id': 2, 'kidToyTypes': ['Outdoor/ Sports'], 'kidDislikes': ['Noisy Toys'], 'occasion': ['Birthday'], 'ageGroup': '6–9', 'gifts': [{'type': 'Edible Stuff', 'edibleQuantity': 1, 'flavours': {'Brownie': 'Walnut'}, 'foodItems': ['Brownie'], 'ediblePrice': '4000–5000 PKR'}], 'relationship': 'Other', 'ageType': 'Kid'}, {'gender': 'Male', 'knownDuration': '3–5 year', 'id': 3, 'occasion': ['Anniversary'], 'ageGroup': '20–25', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Silver', 'quantity': 1, 'jewelryStyle': 'Chain', 'jewelryPrice': '4000–5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': 'Less than a year', 'id': 4, 'occasion': ['Wedding/Engagement gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Spicy', 'perfumePrice': '12,000–15,000 PKR'}], 'relationship': 'Colleague/Professional', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': 'My jan is talha jan💋'}",2026-03-13 22:15:11.121000+00:00
